Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S3135,Ahmed,Smith,student2135@university.com,Female,19,CS,74.73,81.32,91.08,76.86,88.05,6.28,87.6,84.5405,B,29.6,Yes,No,High School,Medium,7,5.3
S3136,Emma,Davis,student2136@university.com,Male,20,CS,54.23,56.69,67.3,58.21,58.42,0.04,75.07,62.782250000000005,C,26.1,Yes,No,High School,Low,8,7.5
S3137,Liam,Williams,student2137@university.com,Female,19,Mathematics,99.27,66.81,40.01,61.91,52.27,3.8,67.49,57.2465,C,22.1,Yes,Yes,PhD,Low,2,8.3
S3138,Emma,Brown,student2138@university.com,Male,23,Engineering,79.41,65.74,94.06,53.35,60.72,2.9,85.32,76.63075,B,27.9,Yes,No,Unknown,Medium,1,6.2
S3139,Sara,Johnson,student2139@university.com,Male,22,Engineering,62.83,97.56,47.46,53.31,88.94,2.18,73.68,63.856750000000005,C,12.1,No,Yes,High School,Low,6,8.0
S3140,Maria,Johnson,student2140@university.com,Male,23,Business,78.19,50.52,54.67,50.69,81.58,2.52,62.83,55.68575,C,5.2,Yes,Yes,High School,Medium,9,6.2
S3141,Sara,Williams,student2141@university.com,Female,20,Mathematics,53.84,45.37,49.14,61.02,61.22,9.42,94.52,66.643,C,13.0,No,No,Master's,Low,6,7.5
S3142,Emma,Williams,student2142@university.com,Male,18,Engineering,89.99,92.84,50.79,83.98,87.1,4.86,55.65,65.31225,C,29.3,No,No,PhD,High,8,6.9
S3143,Ahmed,Williams,student2143@university.com,Female,20,Business,96.27,93.8,88.17,65.81,57.07,8.48,50.9,73.736,B,27.0,Yes,Yes,High School,Low,5,8.5
S3144,Ali,Jones,student2144@university.com,Female,22,CS,93.72,92.3,74.77,67.14,91.09,2.14,57.2,69.19725,C,6.3,Yes,No,High School,High,8,5.6
S3145,Liam,Jones,student2145@university.com,Female,22,Business,67.09,70.66,97.37,56.6,89.71,1.74,58.18,70.544,B,17.5,Yes,No,High School,Low,4,7.9
S3146,Ali,Davis,student2146@university.com,Male,19,Engineering,66.29,79.58,53.89,78.77,98.63,8.89,76.9,71.5575,B,7.0,No,Yes,Master's,Low,6,7.4
S3147,Ahmed,Jones,student2147@university.com,Female,19,Business,51.75,73.8,69.14,67.11,57.51,4.96,81.24,71.462,B,24.7,No,No,Master's,High,8,8.2
S3148,Emma,Smith,student2148@university.com,Female,23,Business,82.57,44.17,98.65,83.82,95.33,8.95,72.43,79.44500000000001,B,14.3,No,Yes,PhD,Low,1,7.0
S3149,Omar,Davis,student2149@university.com,Female,21,Mathematics,76.75,75.75,89.59,87.07,67.06,0.63,60.21,73.27324999999999,B,27.8,No,Yes,Unknown,Medium,6,6.3
S3150,Ali,Johnson,student2150@university.com,Male,20,Mathematics,72.97,40.82,83.72,79.23,70.8,9.16,56.61,68.28075,C,6.4,No,Yes,Unknown,High,8,4.2
S3151,Omar,Brown,student2151@university.com,Female,23,CS,95.38,59.5,51.34,63.8,73.42,4.15,74.61,62.575,C,23.3,Yes,No,PhD,Medium,5,8.2
S3152,Ali,Smith,student2152@university.com,Female,21,Mathematics,58.39,95.94,86.16,75.43,81.35,1.55,78.27,79.303,B,15.0,Yes,Yes,Unknown,Medium,3,8.5
S3153,Ali,Johnson,student2153@university.com,Female,23,Business,50.48,58.24,60.85,62.6,99.74,6.83,65.2,63.11149999999999,C,11.7,No,No,Bachelor's,High,5,6.2
S3154,Liam,Johnson,student2154@university.com,Female,22,Mathematics,53.67,96.39,71.83,95.15,80.0,7.97,61.02,75.91275,B,17.9,Yes,No,Unknown,Low,3,5.1
S3155,Maria,Davis,student2155@university.com,Male,19,Engineering,61.17,55.01,76.55,88.32,96.34,0.47,54.03,64.84625,C,17.1,Yes,No,Master's,Medium,6,7.2
S3156,Maria,Williams,student2156@university.com,Male,19,Business,51.66,58.87,76.56,74.65,62.75,9.87,51.31,66.18425,C,13.7,No,Yes,Master's,Low,6,4.6
S3157,John,Williams,student2157@university.com,Female,23,Business,75.14,77.7,83.59,98.27,69.92,6.97,55.29,75.17099999999999,B,21.2,Yes,Yes,High School,Medium,5,4.2
S3158,Sara,Smith,student2158@university.com,Female,19,Business,65.7,85.7,79.7,77.34,75.22,3.21,87.1,79.624,B,21.5,No,No,Master's,High,7,5.5
S3159,Ahmed,Williams,student2159@university.com,Female,18,Engineering,59.02,70.08,44.1,66.43,66.15,1.51,67.2,57.75075000000001,C,6.9,No,Yes,Bachelor's,High,7,7.4
S3160,Ahmed,Johnson,student2160@university.com,Female,23,Business,87.5,92.93,67.44,54.77,98.84,3.93,51.37,64.42150000000001,C,19.9,Yes,Yes,Bachelor's,Medium,6,8.1
S3161,Ahmed,Williams,student2161@university.com,Male,22,Mathematics,60.22,42.41,79.84,77.19,86.28,2.21,75.41,69.2825,C,22.8,No,Yes,Bachelor's,High,6,4.8
S3162,John,Jones,student2162@university.com,Male,24,Engineering,84.38,95.33,57.76,93.02,73.94,4.94,76.8,75.04849999999999,B,6.9,No,Yes,High School,Medium,4,8.7
S3163,Maria,Williams,student2163@university.com,Male,23,Business,67.46,51.78,58.78,93.34,87.57,7.82,71.43,68.61675,C,21.5,Yes,No,Unknown,Low,4,6.8
S3164,Emma,Johnson,student2164@university.com,Male,23,Mathematics,75.59,93.05,47.47,80.23,73.37,6.6,55.53,63.91599999999999,C,25.1,Yes,Yes,High School,Medium,3,8.6
S3165,Omar,Davis,student2165@university.com,Female,19,Mathematics,96.69,64.05,65.12,69.67,50.86,4.36,87.75,71.78775,B,25.8,Yes,Yes,Master's,Medium,10,4.7
S3166,Liam,Smith,student2166@university.com,Female,22,CS,51.87,89.97,99.21,82.51,77.16,1.19,84.45,84.79075,B,6.0,Yes,Yes,Bachelor's,Medium,7,6.3
S3167,Omar,Brown,student2167@university.com,Male,23,Mathematics,75.01,80.3,57.12,88.11,81.26,9.57,69.74,72.01125,B,22.4,No,No,High School,High,3,6.2
S3168,Emma,Williams,student2168@university.com,Male,19,Mathematics,92.72,50.56,71.89,70.58,99.06,2.7,69.04,66.5945,C,24.9,Yes,No,High School,High,9,6.1
S3169,Liam,Johnson,student2169@university.com,Female,20,CS,79.4,95.08,84.59,73.81,52.04,2.78,57.8,72.7265,B,14.9,Yes,Yes,Bachelor's,High,9,8.7
S3170,John,Brown,student2170@university.com,Female,22,CS,63.84,54.73,40.81,84.03,75.6,6.46,87.68,66.077,C,18.6,Yes,Yes,PhD,Medium,6,8.2
S3171,Emma,Brown,student2171@university.com,Female,21,Engineering,69.88,54.65,94.03,93.83,54.91,7.71,79.98,81.44975,B,11.6,No,No,Bachelor's,High,7,8.0
S3172,Ahmed,Jones,student2172@university.com,Female,18,Mathematics,84.01,88.85,63.19,89.55,57.45,9.84,54.29,70.4605,B,12.8,No,No,PhD,High,3,5.4
S3173,Sara,Brown,student2173@university.com,Female,21,Engineering,94.54,46.35,92.15,51.12,80.52,9.69,68.9,72.157,B,17.5,Yes,No,Bachelor's,High,3,5.7
S3174,Ali,Davis,student2174@university.com,Male,24,Engineering,52.05,53.32,42.34,56.22,61.58,9.14,95.18,65.09775,C,8.8,No,No,Unknown,High,1,5.3
S3175,Omar,Johnson,student2175@university.com,Male,22,Business,53.58,70.22,48.74,92.64,87.46,4.35,72.62,66.538,C,14.3,Yes,Yes,PhD,High,6,8.0
S3176,Maria,Johnson,student2176@university.com,Female,23,Engineering,66.25,89.83,59.35,91.69,75.71,1.67,66.25,69.292,C,12.5,No,Yes,PhD,Medium,3,6.0
S3177,Maria,Williams,student2177@university.com,Female,19,Engineering,61.64,48.85,60.73,69.44,60.91,5.84,82.19,66.60325,C,11.0,No,No,High School,Medium,1,8.9
S3178,John,Williams,student2178@university.com,Male,24,Engineering,63.25,72.86,90.87,79.21,74.69,0.17,60.15,71.64999999999999,B,17.1,No,Yes,PhD,High,8,5.8
S3179,Liam,Williams,student2179@university.com,Female,22,Engineering,61.06,82.67,40.67,95.29,50.04,1.96,76.19,65.5095,C,26.0,Yes,No,Master's,High,8,4.8
S3180,Maria,Davis,student2180@university.com,Male,18,CS,59.79,91.64,78.47,95.58,93.14,0.03,83.48,80.50625000000001,B,11.1,Yes,No,High School,Medium,8,8.6
S3181,Ahmed,Brown,student2181@university.com,Male,22,Mathematics,56.53,96.13,47.88,89.15,50.63,1.81,92.74,73.562,B,21.5,No,Yes,High School,Medium,8,7.9
S3182,Omar,Brown,student2182@university.com,Male,24,Business,96.7,87.08,89.39,60.48,50.35,4.75,84.63,80.39125,B,11.4,No,No,Unknown,High,5,6.9
S3183,Emma,Jones,student2183@university.com,Male,19,CS,57.21,79.17,86.71,86.51,80.58,3.93,69.22,77.04075,B,8.6,Yes,Yes,High School,Low,7,8.3
S3184,Ahmed,Davis,student2184@university.com,Female,21,Business,60.22,66.02,70.0,55.05,98.68,3.69,88.39,71.49499999999999,B,28.6,Yes,Yes,High School,High,3,8.7
S3185,John,Williams,student2185@university.com,Female,20,Business,62.31,46.73,52.76,94.7,92.8,8.31,94.92,73.55125,B,20.8,No,Yes,Master's,Low,10,8.3
S3186,Ahmed,Smith,student2186@university.com,Male,21,CS,96.65,82.58,78.07,57.46,62.6,6.75,73.89,73.95025,B,7.6,Yes,Yes,High School,High,2,8.5
S3187,Emma,Jones,student2187@university.com,Female,19,Engineering,87.79,99.56,49.38,83.12,59.83,9.36,50.23,65.6555,C,20.8,Yes,Yes,PhD,Low,6,5.4
S3188,Sara,Smith,student2188@university.com,Female,24,CS,89.48,84.21,51.4,80.51,81.31,4.45,94.05,74.83775,B,9.4,No,No,Unknown,Low,1,6.6
S3189,John,Brown,student2189@university.com,Female,19,Business,55.24,41.0,77.6,88.84,91.13,2.72,58.27,65.25625,C,27.2,No,Yes,Master's,High,2,8.0
S3190,Sara,Jones,student2190@university.com,Female,18,Business,91.82,69.78,99.47,77.58,68.1,1.23,56.32,73.45400000000001,B,11.2,Yes,No,Bachelor's,Medium,7,6.6
S3191,Ali,Jones,student2191@university.com,Male,22,Engineering,70.41,76.88,93.46,52.98,71.62,6.72,65.38,74.04175,B,25.2,Yes,Yes,Bachelor's,Medium,9,7.2
S3192,Sara,Johnson,student2192@university.com,Female,22,CS,63.14,81.38,75.59,85.29,55.77,8.42,69.0,75.56025,B,10.0,No,Yes,Bachelor's,Medium,7,8.6
S3193,Ali,Brown,student2193@university.com,Male,21,Mathematics,78.79,83.18,72.31,69.16,57.64,1.84,89.97,75.86575,B,19.0,No,No,Master's,Medium,10,5.5
S3194,Ali,Brown,student2194@university.com,Male,24,Business,91.11,73.49,99.9,66.01,78.42,8.79,69.46,80.36625,B,27.8,Yes,Yes,Bachelor's,High,8,6.7
S3195,Sara,Davis,student2195@university.com,Female,20,CS,88.93,53.4,72.84,99.58,55.13,5.26,52.44,66.7625,C,12.4,No,Yes,PhD,Low,8,6.8
S3196,John,Jones,student2196@university.com,Male,20,Engineering,94.5,96.53,65.21,79.52,60.1,1.44,81.8,75.09549999999999,B,7.0,No,Yes,Bachelor's,Medium,10,5.8
S3197,Liam,Brown,student2197@university.com,Female,18,Engineering,96.41,81.8,94.57,85.54,61.73,6.43,83.56,85.7085,A,18.8,No,No,Bachelor's,High,3,5.8
S3198,Emma,Jones,student2198@university.com,Female,19,Mathematics,61.91,54.21,54.05,76.32,72.2,5.2,90.71,68.96025,C,9.3,Yes,Yes,Unknown,High,6,7.8
S3199,Ahmed,Davis,student2199@university.com,Male,18,Business,71.19,59.34,45.85,88.5,52.28,0.28,69.94,60.13975,C,23.2,No,Yes,Bachelor's,Medium,2,8.6
S3200,Ahmed,Davis,student2200@university.com,Female,22,Mathematics,50.73,95.32,78.05,87.6,74.99,3.99,54.3,72.28099999999999,B,19.8,Yes,No,Bachelor's,Medium,9,7.2
S3201,Emma,Johnson,student2201@university.com,Male,23,Mathematics,93.97,93.25,45.75,82.86,96.43,7.85,77.65,72.1215,B,13.7,No,No,High School,Medium,7,6.4
S3202,Omar,Jones,student2202@university.com,Male,23,Mathematics,57.73,64.31,62.39,99.89,51.22,5.55,56.05,65.66075000000001,C,22.6,No,No,PhD,Medium,3,7.8
S3203,Omar,Brown,student2203@university.com,Female,23,Mathematics,93.07,42.3,65.41,72.99,81.55,2.82,50.85,57.94699999999999,C,11.0,Yes,Yes,Master's,High,6,9.0
S3204,Ali,Brown,student2204@university.com,Female,19,Engineering,66.47,42.91,72.85,85.31,91.79,9.29,88.93,76.3685,B,27.9,Yes,Yes,Unknown,High,10,4.4
S3205,Ali,Jones,student2205@university.com,Female,18,Business,68.41,57.04,99.5,89.89,65.62,2.38,70.17,77.48124999999999,B,13.7,Yes,Yes,Master's,Low,1,7.3
S3206,John,Jones,student2206@university.com,Male,24,Mathematics,51.96,77.75,53.26,68.8,56.58,2.53,76.25,64.814,C,24.1,No,Yes,Bachelor's,Low,7,6.8
S3207,Maria,Jones,student2207@university.com,Female,21,Business,66.34,75.05,62.55,72.86,52.17,3.55,83.14,70.63125,B,11.5,Yes,Yes,High School,High,9,7.1
S3208,Sara,Williams,student2208@university.com,Male,22,Engineering,94.42,78.03,47.93,98.46,82.2,8.95,70.05,70.758,B,22.9,No,Yes,Bachelor's,Low,5,4.1
S3209,Ali,Brown,student2209@university.com,Male,23,Engineering,51.28,83.04,76.46,51.61,77.61,5.08,52.56,64.66575,C,5.8,Yes,Yes,Bachelor's,High,9,8.8
S3210,Ahmed,Davis,student2210@university.com,Female,24,CS,70.32,41.14,83.66,66.76,61.46,6.82,62.64,66.7795,C,12.4,Yes,Yes,Unknown,Medium,8,4.4
S3211,John,Brown,student2211@university.com,Female,20,CS,51.57,46.31,68.92,74.31,91.58,9.76,59.72,65.14375,C,7.3,No,Yes,Unknown,High,8,5.5
S3212,Sara,Williams,student2212@university.com,Female,18,Business,68.55,61.57,54.75,50.07,86.78,7.83,98.87,70.63024999999999,B,16.3,No,Yes,Master's,Medium,6,5.5
S3213,John,Jones,student2213@university.com,Male,22,CS,58.63,49.29,77.25,94.96,63.82,1.73,86.98,74.83275,B,15.9,Yes,Yes,Bachelor's,Medium,3,7.7
S3214,Sara,Johnson,student2214@university.com,Female,22,Mathematics,62.61,44.52,72.35,64.31,87.67,7.88,72.58,67.50049999999999,C,14.0,No,Yes,Master's,High,4,7.4
S3215,Sara,Jones,student2215@university.com,Male,20,Business,93.88,78.46,50.27,62.89,62.25,7.48,53.17,59.87775,C,29.5,Yes,Yes,Bachelor's,High,1,4.3
S3216,Emma,Jones,student2216@university.com,Female,20,Engineering,71.8,88.92,64.34,91.02,83.76,2.33,55.79,68.084,C,11.1,Yes,No,Unknown,Medium,6,4.7
S3217,Ali,Williams,student2217@university.com,Female,20,Engineering,63.69,85.16,66.11,63.9,55.93,3.25,90.64,73.9995,B,24.8,Yes,Yes,High School,Low,7,5.6
S3218,Liam,Brown,student2218@university.com,Male,23,Mathematics,79.47,89.02,98.96,82.88,84.61,7.1,97.27,92.306,A,16.2,Yes,No,Master's,High,10,7.5
S3219,John,Jones,student2219@university.com,Male,23,CS,57.11,79.95,90.96,91.08,61.94,2.38,51.57,72.57974999999999,B,13.4,Yes,Yes,Master's,Medium,9,8.6
S3220,Liam,Brown,student2220@university.com,Female,18,Business,62.97,84.12,84.06,89.62,78.62,2.08,95.52,84.51474999999999,B,10.1,Yes,No,PhD,Low,5,5.6
S3221,John,Smith,student2221@university.com,Female,20,Business,77.31,56.31,93.33,89.1,58.62,7.03,69.03,77.43275,B,20.8,Yes,No,PhD,Low,2,6.6
S3222,Emma,Davis,student2222@university.com,Female,21,Mathematics,61.88,99.58,84.13,54.43,86.3,8.81,60.68,74.654,B,13.3,No,No,High School,Medium,7,5.9
S3223,Ahmed,Brown,student2223@university.com,Female,22,CS,83.96,50.99,94.2,53.99,53.04,0.75,55.11,64.34,C,25.3,No,Yes,PhD,High,7,6.9
S3224,Liam,Johnson,student2224@university.com,Female,20,Business,74.57,52.87,43.27,65.34,58.27,4.46,88.59,62.84049999999999,C,29.2,No,No,High School,Low,5,7.1
S3225,Ahmed,Davis,student2225@university.com,Male,22,Mathematics,88.6,57.34,67.36,51.8,59.21,6.07,73.45,65.34424999999999,C,10.7,Yes,No,Bachelor's,Low,2,6.6
S3226,Omar,Johnson,student2226@university.com,Male,19,Business,97.41,98.52,84.81,75.02,52.07,6.76,91.62,86.077,A,8.2,Yes,No,PhD,Low,7,5.9
S3227,Ali,Jones,student2227@university.com,Male,24,Engineering,55.79,99.3,75.0,69.74,87.25,9.96,61.31,74.80499999999999,B,12.9,No,No,PhD,Medium,1,8.4
S3228,Ali,Davis,student2228@university.com,Male,19,Business,66.73,87.69,50.51,77.85,99.05,6.83,83.93,72.7225,B,16.7,Yes,Yes,Master's,Low,6,8.0
S3229,Maria,Brown,student2229@university.com,Female,20,Business,65.98,77.74,60.43,64.94,88.92,6.2,55.91,63.2765,C,12.5,No,No,High School,Low,6,9.0
S3230,Emma,Davis,student2230@university.com,Male,22,Business,57.56,71.2,59.07,74.29,93.03,9.9,54.49,64.60625,C,29.3,Yes,Yes,Master's,Medium,6,6.1
S3231,Ahmed,Jones,student2231@university.com,Male,24,CS,90.52,98.24,55.68,66.74,50.3,0.61,56.67,62.2775,C,24.5,No,Yes,PhD,Low,3,4.2
S3232,Sara,Williams,student2232@university.com,Male,19,CS,87.99,81.74,60.59,59.76,55.89,0.74,90.45,70.50399999999999,B,29.2,Yes,No,Bachelor's,Medium,3,7.3
S3233,John,Johnson,student2233@university.com,Female,20,Mathematics,74.22,96.68,70.89,82.47,77.95,5.61,82.78,79.58274999999999,B,14.3,Yes,Yes,Unknown,Low,1,7.9
S3234,Ali,Jones,student2234@university.com,Male,22,CS,76.89,58.99,91.29,83.67,98.89,3.59,58.3,72.4655,B,12.6,Yes,No,High School,Medium,4,8.7
S3235,Liam,Williams,student2235@university.com,Female,20,Business,52.98,60.03,84.52,91.46,83.04,0.97,69.24,72.737,B,15.2,No,Yes,High School,Medium,7,4.1
S3236,John,Davis,student2236@university.com,Male,23,Business,77.78,91.28,90.11,93.74,68.71,3.06,88.18,86.43225000000001,A,18.1,No,Yes,Bachelor's,High,1,8.4
S3237,John,Davis,student2237@university.com,Female,22,CS,89.57,48.99,93.02,85.22,57.31,6.74,64.28,74.36349999999999,B,23.5,Yes,Yes,Bachelor's,High,10,6.6
S3238,Maria,Jones,student2238@university.com,Male,19,CS,78.69,96.76,64.97,84.37,57.64,8.81,96.06,83.29175000000001,B,27.0,Yes,No,High School,Medium,10,5.9
S3239,Ahmed,Brown,student2239@university.com,Female,20,Business,63.27,70.45,60.76,52.83,68.14,0.94,95.73,69.19425,C,16.6,Yes,Yes,High School,Medium,2,5.1
S3240,Ali,Davis,student2240@university.com,Male,19,Business,83.38,95.58,43.46,55.49,85.69,5.4,77.65,65.92025000000001,C,12.2,No,Yes,Bachelor's,Low,10,8.1
S3241,John,Brown,student2241@university.com,Female,20,Engineering,68.07,60.21,95.83,90.63,51.59,2.96,81.6,80.32649999999998,B,13.0,No,Yes,Bachelor's,Low,2,5.8
S3242,Ali,Brown,student2242@university.com,Female,18,Mathematics,77.24,82.96,43.95,61.65,92.61,6.67,82.66,67.25575,C,22.4,Yes,No,Bachelor's,High,5,7.0
S3243,Sara,Brown,student2243@university.com,Male,19,CS,74.38,68.97,84.47,67.78,97.08,5.49,62.92,71.761,B,19.2,Yes,No,PhD,Low,8,6.6
S3244,Maria,Smith,student2244@university.com,Female,19,Mathematics,69.06,77.61,62.69,57.26,94.44,9.27,68.27,68.24099999999999,C,17.2,No,No,High School,Medium,5,5.3
S3245,Sara,Williams,student2245@university.com,Female,21,Business,85.94,70.26,96.93,59.76,95.65,0.38,56.8,70.35175,B,10.1,No,Yes,High School,Medium,1,7.9
S3246,Ali,Williams,student2246@university.com,Male,24,Mathematics,94.19,98.03,65.18,88.77,50.77,4.7,96.24,82.42,B,26.9,Yes,No,Bachelor's,Medium,1,5.5
S3247,Omar,Davis,student2247@university.com,Male,23,CS,50.26,81.53,89.0,63.09,98.89,1.93,86.19,78.94375000000001,B,24.5,Yes,Yes,Master's,Low,5,7.9
S3248,Liam,Davis,student2248@university.com,Female,19,CS,96.68,55.08,56.96,72.45,68.32,5.37,52.32,58.7235,C,8.5,Yes,Yes,Unknown,Low,2,6.0
S3249,Ali,Brown,student2249@university.com,Male,22,Mathematics,75.58,94.58,57.95,57.58,93.46,8.54,77.47,71.946,B,14.2,No,Yes,High School,Medium,3,4.2
S3250,Ahmed,Smith,student2250@university.com,Male,24,CS,85.04,57.64,75.73,83.9,59.34,9.11,67.15,72.2595,B,18.6,Yes,No,PhD,Low,2,7.8
S3251,John,Brown,student2251@university.com,Male,20,Engineering,92.78,62.3,99.88,86.41,72.33,3.98,90.76,85.61625000000001,A,16.4,Yes,Yes,Unknown,Medium,9,8.5
S3252,John,Smith,student2252@university.com,Female,18,Business,73.36,46.13,71.05,68.08,52.21,8.12,67.19,65.80275,C,14.9,No,No,Master's,Medium,5,4.6
S3253,Sara,Brown,student2253@university.com,Female,22,Business,91.75,94.0,96.18,89.24,52.0,2.81,82.21,86.00174999999999,A,23.0,Yes,No,PhD,Medium,1,6.9
S3254,Liam,Johnson,student2254@university.com,Female,24,CS,58.88,57.17,87.17,62.0,97.16,0.06,58.29,65.44449999999999,C,6.4,Yes,Yes,Bachelor's,Medium,3,4.4
S3255,Maria,Johnson,student2255@university.com,Female,22,Business,57.96,55.54,87.75,84.6,90.53,8.55,77.94,78.71525,B,16.8,Yes,Yes,Master's,High,8,8.1
S3256,Omar,Jones,student2256@university.com,Female,22,Engineering,82.87,95.22,66.16,86.5,76.49,1.19,64.69,71.092,B,11.6,No,Yes,Bachelor's,Low,4,8.9
S3257,Emma,Brown,student2257@university.com,Female,22,CS,93.51,88.33,63.19,98.43,76.27,0.18,58.24,68.7775,C,7.1,Yes,Yes,PhD,Medium,8,6.5
S3258,Liam,Davis,student2258@university.com,Female,24,Engineering,94.62,48.46,51.52,61.62,87.44,3.54,80.96,62.5775,C,16.6,No,Yes,PhD,Medium,1,5.6
S3259,John,Williams,student2259@university.com,Male,18,Engineering,82.19,86.16,97.84,54.69,67.08,3.79,81.93,80.68525,B,9.3,Yes,No,Bachelor's,Medium,8,8.2
S3260,Ahmed,Jones,student2260@university.com,Female,21,Business,76.27,94.78,97.56,63.15,88.09,0.77,99.17,87.20249999999999,A,11.5,Yes,No,Unknown,Low,10,6.6
S3261,Liam,Davis,student2261@university.com,Female,23,Business,66.57,44.71,84.82,56.14,74.25,8.14,83.46,73.202,B,17.7,Yes,No,High School,Low,9,6.2
S3262,Sara,Johnson,student2262@university.com,Male,19,Mathematics,99.0,89.51,57.78,58.48,81.9,4.06,75.79,68.822,C,29.3,No,Yes,High School,High,7,5.1
S3263,Sara,Brown,student2263@university.com,Male,24,Engineering,65.98,72.85,54.71,66.71,98.24,4.9,95.63,72.5915,B,22.1,No,Yes,PhD,High,3,7.1
S3264,Emma,Jones,student2264@university.com,Male,22,Business,87.21,80.15,99.32,70.7,73.57,2.65,91.41,85.191,A,12.0,No,Yes,Master's,Medium,2,7.0
S3265,Ahmed,Brown,student2265@university.com,Female,19,Engineering,76.6,69.57,43.99,95.19,70.92,5.12,77.44,67.391,C,14.6,Yes,No,Bachelor's,High,1,5.3
S3266,Maria,Johnson,student2266@university.com,Male,24,Mathematics,80.43,81.87,90.61,59.78,95.29,7.67,75.57,79.3295,B,15.2,Yes,Yes,Master's,Low,10,5.1
S3267,Liam,Jones,student2267@university.com,Female,19,Engineering,69.67,42.05,61.33,98.59,95.13,9.06,97.1,77.27499999999999,B,8.8,Yes,No,Bachelor's,Medium,10,6.2
S3268,Ahmed,Johnson,student2268@university.com,Female,22,CS,98.24,85.76,65.13,90.51,99.62,9.71,80.86,80.03899999999999,B,9.0,No,No,Master's,Low,7,6.3
S3269,Maria,Smith,student2269@university.com,Female,21,Mathematics,78.58,42.0,89.92,94.07,77.54,4.27,85.69,79.13149999999999,B,8.7,Yes,Yes,Bachelor's,High,1,4.6
S3270,Ahmed,Johnson,student2270@university.com,Male,24,Mathematics,96.89,67.32,45.44,96.47,67.21,9.9,54.33,63.552,C,18.0,No,No,PhD,Medium,6,5.4
S3271,Ahmed,Brown,student2271@university.com,Male,19,Engineering,50.38,49.06,61.25,87.66,62.02,2.95,85.92,68.944,C,21.9,No,Yes,Unknown,Medium,1,4.8
S3272,Ali,Williams,student2272@university.com,Female,20,Engineering,78.63,89.41,97.12,89.44,51.7,0.07,63.23,78.22574999999999,B,19.8,No,Yes,High School,Medium,10,8.5
S3273,Sara,Johnson,student2273@university.com,Female,19,Business,85.86,58.82,81.94,71.89,86.34,7.68,55.78,69.0675,C,29.4,No,No,Master's,Low,4,4.4
S3274,Liam,Davis,student2274@university.com,Female,23,CS,87.25,67.25,85.3,75.52,61.67,1.78,92.48,79.36250000000001,B,8.1,Yes,Yes,High School,Low,5,8.4
S3275,Ahmed,Williams,student2275@university.com,Male,22,Mathematics,95.25,65.73,85.45,96.62,80.33,0.52,84.56,80.005,B,29.7,Yes,Yes,Master's,High,1,6.6
S3276,Liam,Smith,student2276@university.com,Female,18,Mathematics,50.22,86.35,43.63,68.91,95.83,9.24,70.38,65.76325,C,16.7,Yes,Yes,PhD,Low,8,7.3
S3277,Emma,Jones,student2277@university.com,Male,19,Mathematics,50.02,68.87,52.19,52.1,97.51,7.92,71.57,62.921749999999996,C,10.5,No,Yes,PhD,High,7,8.6
S3278,Ahmed,Jones,student2278@university.com,Female,21,Business,73.61,87.34,69.48,88.14,50.22,1.03,59.86,68.73475,C,28.6,No,Yes,Master's,Medium,1,5.8
S3279,John,Williams,student2279@university.com,Male,20,CS,51.46,44.41,62.09,78.66,65.85,7.77,50.48,59.049249999999994,C,16.7,Yes,Yes,Master's,Low,5,7.5
S3280,Sara,Jones,student2280@university.com,Female,20,Mathematics,98.73,51.5,64.65,90.74,91.87,8.44,67.47,69.957,C,13.7,Yes,Yes,Master's,Low,4,7.4
S3281,John,Johnson,student2281@university.com,Male,18,Mathematics,61.1,73.09,86.89,53.78,76.82,9.05,57.42,70.2965,B,10.3,Yes,No,PhD,Low,1,8.9
S3282,Liam,Williams,student2282@university.com,Male,23,Business,73.63,96.83,40.88,81.06,90.38,5.44,71.09,67.09475,C,11.7,No,Yes,Unknown,Low,4,4.2
S3283,Liam,Brown,student2283@university.com,Male,18,Engineering,53.06,44.49,79.63,62.39,92.67,7.03,91.69,74.58625,B,29.5,Yes,Yes,Unknown,Low,4,6.3
S3284,Sara,Johnson,student2284@university.com,Male,23,Mathematics,76.1,42.59,40.01,95.16,72.13,7.62,55.74,56.90325,C,12.6,No,No,Master's,Medium,6,8.9
S3285,Liam,Johnson,student2285@university.com,Male,19,CS,69.0,49.39,43.78,55.5,67.95,6.89,54.59,52.113249999999994,D,29.4,Yes,No,Bachelor's,Medium,4,5.6
S3286,John,Johnson,student2286@university.com,Male,22,CS,52.23,78.47,64.5,92.15,72.77,6.47,95.11,79.83599999999998,B,13.3,No,Yes,Unknown,Medium,5,8.8
S3287,Ahmed,Brown,student2287@university.com,Female,21,CS,66.76,63.94,90.46,54.43,82.64,5.48,87.26,77.54650000000001,B,10.8,Yes,Yes,PhD,Medium,10,8.1
S3288,Ahmed,Smith,student2288@university.com,Female,20,CS,69.57,89.53,48.7,51.25,68.36,4.79,52.65,57.36525,C,9.6,Yes,Yes,PhD,High,3,5.7
S3289,Ali,Davis,student2289@university.com,Female,18,Business,99.5,44.32,73.28,61.75,88.75,9.96,53.98,63.77475,C,15.3,Yes,No,PhD,High,7,4.1
